player_id,name,age,nationality,team,league,position,specific_position,injured,height_cm,weight_kg,stamina,matches_played,minutes_played,yellow_cards,red_cards,goals,assists,shots_per_game,key_passes_per_game,dribbles_per_game,tackles_per_game,interceptions_per_game,clearances_per_game,aerial_duels_won_pct,fouls_per_game,pass_accuracy_pct,passes_per_game,long_balls_per_game,crosses_per_game,saves_per_game,clean_sheets,goals_conceded,penalty_save_pct
223,Diego Pérez,30,Brasileña,Freiburg,Bundesliga,Mediocentro,MCD,No,181,70,67,24,1848,5,0,3,7,0.82,0.35,0.3,0.73,0.72,0.65,54.19,1.27,76.53,37.35,0.8,0.19,0.0,0.0,0.0,0.0
224,Luis López,21,Brasileña,Atalanta,Serie A,Defensa,LI,No,182,78,82,8,600,4,1,1,2,0.35,0.34,0.75,0.31,1.06,0.87,64.75,0.21,82.25,34.47,1.84,0.36,0.0,0.0,0.0,0.0
225,Gabriel Morales,29,Brasileña,Union Berlin,Bundesliga,Mediocentro,MC,No,176,71,69,20,1400,6,2,2,7,1.37,1.99,0.97,0.85,1.78,0.66,53.15,1.88,71.72,39.12,1.35,0.89,0.0,0.0,0.0,0.0
226,Leo Fernández,19,Brasileña,Bayern Munich,Bundesliga,Defensa,LD,No,182,74,80,10,810,3,2,1,2,0.33,0.12,0.03,0.95,0.57,4.77,69.66,1.68,74.35,30.06,2.39,0.32,0.0,0.0,0.0,0.0
227,Juan Ortega,27,Brasileña,Chelsea,Premier,Delantero,EI,No,172,74,97,23,1840,2,0,10,2,2.45,0.35,1.61,0.22,0.71,0.9,39.8,0.86,64.08,29.05,0.73,1.69,0.0,0.0,0.0,0.0
228,Nicolás González,36,Brasileña,Monaco,Ligue 1,Portero,POR,No,197,78,65,38,3116,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7,7.55,1.64,0.0,3.0,9.44,26.38,51.13
229,Lucas Ortega,23,Brasileña,Barcelona,LaLiga,Defensa,DFC,No,190,74,92,28,2436,10,1,1,1,0.11,0.38,0.71,2.21,1.6,3.04,56.7,0.64,61.64,18.99,2.32,0.82,0.0,0.0,0.0,0.0
230,Alejandro Torres,20,Brasileña,Bayer Leverkusen,Bundesliga,Mediocentro,MCO,No,175,68,57,22,1914,4,3,1,6,0.05,0.92,1.5,1.19,1.16,0.21,25.52,1.14,76.43,49.1,0.33,0.09,0.0,0.0,0.0,0.0
231,Lucas Fernández,33,Brasileña,Arsenal,Premier,Defensa,LD,No,183,80,95,20,1720,0,0,3,5,0.36,0.48,0.29,2.1,2.54,3.99,89.89,1.51,76.75,36.41,0.21,0.26,0.0,0.0,0.0,0.0
232,Luis López,20,Brasileña,Real Sociedad,LaLiga,Defensa,LD,No,181,81,88,20,1220,7,2,3,2,0.17,0.3,0.22,2.5,1.41,2.57,76.79,0.32,65.73,21.01,1.03,0.06,0.0,0.0,0.0,0.0
233,Alejandro Fernández,28,Brasileña,Manchester City,Premier,Portero,POR,No,196,94,65,35,2415,5,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,16.47,0.67,0.0,1.79,10.14,26.73,88.32
234,Enzo Castro,23,Brasileña,RB Leipzig,Bundesliga,Defensa,LI,No,190,86,59,15,1110,0,2,1,3,0.15,0.47,0.45,0.64,1.38,3.28,60.1,1.04,75.57,17.25,2.41,0.73,0.0,0.0,0.0,0.0
235,Thiago Castro,32,Brasileña,Liverpool,Premier,Mediocentro,MCD,No,183,77,70,32,2656,5,0,4,7,0.84,1.71,0.88,1.7,0.83,0.55,32.77,0.41,85.46,55.41,0.78,0.54,0.0,0.0,0.0,0.0
236,Fernando Gómez,21,Brasileña,Borussia Dortmund,Bundesliga,Defensa,DFC,No,179,77,97,38,2812,9,0,1,2,0.17,0.47,0.38,2.99,2.84,4.76,64.02,0.61,62.96,33.56,1.5,0.98,0.0,0.0,0.0,0.0
237,Pedro González,33,Brasileña,Bayer Leverkusen,Bundesliga,Defensa,DFC,No,193,75,70,27,1809,5,2,0,1,0.28,0.33,0.01,0.9,1.37,4.16,55.03,1.62,61.53,34.3,2.46,0.27,0.0,0.0,0.0,0.0
238,Luis Ruiz,23,Brasileña,Villarreal,LaLiga,Mediocentro,MCO,No,176,72,95,35,2240,7,1,5,4,0.97,1.87,1.18,1.04,0.2,0.05,23.72,1.04,75.65,54.05,1.61,0.34,0.0,0.0,0.0,0.0
239,Fernando González,35,Brasileña,Nice,Ligue 1,Defensa,LD,No,187,71,80,26,1716,10,0,0,4,0.04,0.19,0.61,0.69,0.41,0.48,89.86,1.14,73.56,24.81,1.76,0.95,0.0,0.0,0.0,0.0
240,Rafael Alvarez,27,Brasileña,Borussia Dortmund,Bundesliga,Delantero,DC,No,183,68,65,18,1566,8,3,15,1,2.04,0.65,2.21,0.66,0.81,0.34,29.82,0.61,68.83,14.95,0.21,1.18,0.0,0.0,0.0,0.0
241,Marco Sánchez,29,Brasileña,Rennes,Ligue 1,Delantero,DC,Sí,171,75,95,1,75,8,2,18,9,2.51,1.71,1.17,0.25,0.78,0.09,44.86,0.99,61.89,19.01,0.43,2.79,0.0,0.0,0.0,0.0
242,Andrés Morales,31,Brasileña,Villarreal,LaLiga,Defensa,DFC,No,193,80,88,36,2484,0,0,3,1,0.31,0.36,0.95,2.93,1.94,3.85,87.66,1.83,80.92,29.65,0.76,0.04,0.0,0.0,0.0,0.0
243,Daniel Ramos,29,Brasileña,Liverpool,Premier,Mediocentro,MC,No,170,74,56,7,539,5,1,1,1,0.56,1.8,0.28,1.01,1.25,0.2,22.49,0.88,72.51,37.14,0.67,0.71,0.0,0.0,0.0,0.0
244,Miguel Alvarez,21,Brasileña,Monaco,Ligue 1,Defensa,DFC,No,191,75,92,35,2345,5,3,0,0,0.08,0.0,0.33,2.25,2.42,4.1,59.86,1.79,81.63,31.12,0.17,0.16,0.0,0.0,0.0,0.0
245,Andrés Fernández,26,Brasileña,Atlético Madrid,LaLiga,Delantero,ED,No,183,85,86,20,1280,2,3,9,8,2.74,0.25,0.02,0.54,0.8,0.82,21.88,0.58,70.74,29.5,0.55,2.18,0.0,0.0,0.0,0.0
246,Gabriel Suárez,34,Brasileña,AC Milan,Serie A,Delantero,DC,No,187,76,95,12,1068,9,2,12,5,1.95,1.11,2.96,0.24,0.92,0.94,36.41,0.33,82.58,19.76,0.36,0.64,0.0,0.0,0.0,0.0
247,Gabriel Castro,30,Brasileña,Lazio,Serie A,Defensa,DFC,No,183,89,80,12,1080,3,0,2,5,0.39,0.01,0.66,0.45,1.33,0.14,54.14,0.14,61.27,32.67,1.54,0.27,0.0,0.0,0.0,0.0
248,Thiago González,28,Brasileña,Freiburg,Bundesliga,Mediocentro,MCD,No,175,70,50,6,420,4,2,5,1,0.53,0.07,1.25,0.34,1.4,0.13,55.26,0.9,80.78,51.57,1.88,0.19,0.0,0.0,0.0,0.0
249,Carlos Torres,23,Brasileña,Atalanta,Serie A,Defensa,LD,Sí,179,78,91,32,2880,2,1,0,5,0.01,0.06,0.26,2.86,2.41,4.01,57.98,1.43,67.19,35.36,0.46,0.25,0.0,0.0,0.0,0.0
250,Carlos Vega,28,Brasileña,Atalanta,Serie A,Mediocentro,MCO,No,177,76,59,1,87,6,2,5,5,1.37,1.56,0.35,0.22,1.58,0.09,32.02,0.06,77.62,56.11,0.81,0.17,0.0,0.0,0.0,0.0
251,Juan López,19,Brasileña,Freiburg,Bundesliga,Delantero,DC,No,172,85,54,20,1760,2,3,17,2,1.93,1.94,0.61,0.13,0.62,0.97,31.04,0.49,80.82,16.31,0.18,0.04,0.0,0.0,0.0,0.0
252,Thiago Fernández,23,Brasileña,Tottenham,Premier,Delantero,EI,No,187,82,85,8,568,6,0,7,4,2.23,0.07,0.8,0.09,0.97,0.02,23.6,0.08,70.33,13.86,0.63,1.51,0.0,0.0,0.0,0.0
253,Leo Ortega,28,Brasileña,Roma,Serie A,Mediocentro,MC,No,183,66,55,28,1988,3,2,4,5,0.43,1.29,1.78,0.65,0.85,0.87,57.75,0.86,72.25,40.53,1.21,0.29,0.0,0.0,0.0,0.0
254,Mateo Rodríguez,24,Brasileña,Borussia Mönchengladbach,Bundesliga,Defensa,LI,No,178,70,86,36,3096,5,2,1,1,0.44,0.49,0.64,1.1,2.58,2.47,70.84,1.06,61.63,28.43,0.75,0.89,0.0,0.0,0.0,0.0
255,Enzo Rodríguez,18,Brasileña,Lens,Ligue 1,Defensa,DFC,No,192,79,58,25,1850,7,1,1,1,0.16,0.2,0.24,1.56,1.59,4.37,76.99,0.76,74.73,34.65,2.21,0.69,0.0,0.0,0.0,0.0
256,Fernando Rodríguez,29,Brasileña,Lens,Ligue 1,Defensa,LD,No,187,81,80,23,1817,5,1,1,0,0.39,0.16,0.73,0.32,2.22,1.52,58.06,1.62,82.73,23.1,1.99,0.05,0.0,0.0,0.0,0.0
257,Luis Suárez,18,Brasileña,Manchester City,Premier,Mediocentro,MC,No,177,69,66,31,2015,5,0,4,2,0.4,1.45,0.46,0.61,1.84,0.34,48.24,0.65,76.42,49.66,0.54,0.7,0.0,0.0,0.0,0.0
258,Leo Morales,30,Brasileña,Lyon,Ligue 1,Defensa,LD,No,186,79,99,7,602,4,0,2,4,0.46,0.39,0.06,2.05,1.25,2.57,77.48,0.54,60.56,34.13,2.19,0.93,0.0,0.0,0.0,0.0
259,Carlos López,28,Brasileña,Chelsea,Premier,Delantero,EI,Sí,182,65,91,38,2432,9,0,15,10,1.36,0.55,2.4,0.3,0.12,0.83,31.87,0.33,79.99,14.45,0.15,0.31,0.0,0.0,0.0,0.0
260,Miguel Ramos,36,Brasileña,Lyon,Ligue 1,Defensa,LI,No,194,87,100,36,3060,10,1,1,2,0.08,0.32,0.42,2.21,1.03,4.96,75.16,0.98,84.54,31.27,1.43,0.59,0.0,0.0,0.0,0.0
261,Pedro Ruiz,30,Brasileña,Borussia Dortmund,Bundesliga,Defensa,DFC,No,190,90,77,34,2380,9,1,2,0,0.1,0.14,0.76,1.71,2.45,1.6,70.15,0.16,65.35,25.96,1.55,0.6,0.0,0.0,0.0,0.0
262,Mateo González,21,Brasileña,Napoli,Serie A,Delantero,DC,No,186,65,81,25,1925,6,3,7,5,2.03,1.15,1.72,0.38,0.35,0.52,28.65,0.19,65.56,24.34,0.08,1.57,0.0,0.0,0.0,0.0
263,Marco López,19,Brasileña,Napoli,Serie A,Mediocentro,MCO,No,178,65,61,35,2100,8,3,4,2,0.96,2.0,0.17,1.15,1.74,0.66,55.31,1.34,78.37,44.78,1.32,0.31,0.0,0.0,0.0,0.0
264,Gabriel Vega,23,Brasileña,Bayer Leverkusen,Bundesliga,Mediocentro,MC,No,172,65,93,2,178,3,2,5,0,1.46,1.58,1.78,0.73,0.58,0.34,48.79,0.74,86.93,59.52,0.62,0.38,0.0,0.0,0.0,0.0
265,Thiago Fernández,29,Brasileña,Napoli,Serie A,Mediocentro,MC,No,178,66,50,12,900,9,0,2,7,1.07,1.46,1.76,1.06,1.78,0.63,23.24,0.25,83.44,50.72,0.06,0.25,0.0,0.0,0.0,0.0
266,Gabriel Castro,36,Brasileña,RB Leipzig,Bundesliga,Delantero,DC,No,174,80,92,35,2975,2,0,13,8,1.63,1.63,0.91,0.71,0.6,0.41,40.65,0.35,69.54,29.39,0.96,1.05,0.0,0.0,0.0,0.0
267,Juan Castro,28,Brasileña,Roma,Serie A,Defensa,DFC,No,183,81,92,3,264,7,3,2,3,0.46,0.25,0.67,1.19,1.0,1.37,82.03,1.16,65.29,15.56,1.38,0.91,0.0,0.0,0.0,0.0
268,Mateo Molina,21,Brasileña,Monaco,Ligue 1,Mediocentro,MCD,No,170,77,76,13,1105,2,0,2,5,0.01,0.57,1.68,1.26,1.9,0.34,56.88,1.77,69.6,33.16,0.1,0.54,0.0,0.0,0.0,0.0
269,Juan Molina,25,Brasileña,Chelsea,Premier,Delantero,ED,No,185,80,84,17,1445,0,1,6,3,1.73,1.24,2.63,0.58,0.65,0.53,21.41,0.04,74.48,17.17,0.08,1.11,0.0,0.0,0.0,0.0
270,Mateo Ortega,28,Brasileña,Roma,Serie A,Defensa,LI,No,181,86,71,33,2046,1,1,3,3,0.27,0.22,0.9,0.53,2.25,4.95,84.71,0.44,82.74,20.19,1.01,0.12,0.0,0.0,0.0,0.0
271,Enzo Alvarez,31,Brasileña,Real Sociedad,LaLiga,Defensa,LI,No,186,84,69,2,178,0,3,3,2,0.24,0.29,0.2,1.97,1.7,1.74,75.25,0.49,78.39,34.03,2.86,0.94,0.0,0.0,0.0,0.0
272,Andrés Vega,20,Brasileña,Sevilla,LaLiga,Defensa,LD,No,181,83,71,16,1344,1,3,3,1,0.17,0.46,0.91,1.81,2.02,0.91,87.69,0.84,84.08,38.77,0.42,0.01,0.0,0.0,0.0,0.0
273,Mateo Alvarez,27,Brasileña,Sevilla,LaLiga,Defensa,LI,No,186,85,89,3,213,3,3,0,3,0.39,0.24,0.46,1.75,2.3,1.33,60.14,0.62,64.93,29.99,2.57,0.61,0.0,0.0,0.0,0.0
274,Alejandro Torres,29,Brasileña,Union Berlin,Bundesliga,Mediocentro,MC,No,174,74,62,34,3026,9,1,0,7,0.67,1.93,0.87,1.26,0.82,0.51,21.86,0.57,81.77,30.67,1.84,0.58,0.0,0.0,0.0,0.0
275,Rafael Ortega,26,Brasileña,Tottenham,Premier,Delantero,DC,No,174,65,79,12,1056,6,0,10,5,2.77,0.22,1.45,0.79,0.49,0.54,46.67,0.28,76.03,10.12,0.83,2.47,0.0,0.0,0.0,0.0
276,Luis Díaz,36,Brasileña,Newcastle,Premier,Delantero,EI,No,180,76,84,23,2047,7,3,7,9,2.87,1.35,1.94,0.72,0.77,0.75,37.28,0.57,77.33,28.09,0.08,2.03,0.0,0.0,0.0,0.0
277,Diego Cruz,32,Brasileña,RB Leipzig,Bundesliga,Delantero,EI,No,170,79,96,30,2430,2,0,8,8,1.93,0.3,2.19,0.15,0.8,0.28,23.07,0.17,68.23,10.5,0.09,1.72,0.0,0.0,0.0,0.0
278,Leo Sánchez,32,Brasileña,Paris SG,Ligue 1,Delantero,EI,Sí,187,75,62,8,688,3,3,15,3,2.76,0.07,1.0,0.32,0.85,0.35,37.06,0.11,82.46,20.49,0.57,0.67,0.0,0.0,0.0,0.0
279,Santiago Rodríguez,21,Brasileña,Union Berlin,Bundesliga,Mediocentro,MCO,No,170,67,76,3,231,7,1,1,4,1.45,1.07,1.76,1.02,1.41,0.74,47.77,0.86,74.22,39.3,1.07,0.59,0.0,0.0,0.0,0.0
280,Alejandro López,25,Brasileña,Barcelona,LaLiga,Defensa,DFC,No,189,90,95,7,469,1,2,1,4,0.21,0.41,0.28,0.04,0.45,4.2,84.56,1.17,64.14,31.87,0.6,0.15,0.0,0.0,0.0,0.0
281,Rafael Ruiz,25,Brasileña,Roma,Serie A,Mediocentro,MC,No,183,65,62,37,3256,7,3,4,3,0.7,1.28,1.44,0.51,1.28,0.14,55.12,0.58,75.64,43.08,0.45,0.56,0.0,0.0,0.0,0.0
282,Leo Martínez,32,Brasileña,AC Milan,Serie A,Defensa,LI,No,176,90,74,35,2940,8,1,2,3,0.41,0.18,0.39,0.9,1.99,2.45,60.51,1.13,68.26,36.68,0.28,0.65,0.0,0.0,0.0,0.0
283,Gabriel González,26,Brasileña,Real Madrid,LaLiga,Mediocentro,MC,Sí,170,72,75,28,2408,0,2,3,0,0.49,0.31,0.72,0.43,0.01,0.4,38.68,0.58,65.43,35.25,1.82,0.76,0.0,0.0,0.0,0.0
284,Luis Pérez,18,Brasileña,Marseille,Ligue 1,Defensa,LI,No,194,85,83,36,2664,0,2,3,1,0.19,0.49,0.92,1.04,2.74,2.58,81.65,0.35,76.15,31.45,2.57,0.34,0.0,0.0,0.0,0.0
285,Nicolás Alvarez,36,Brasileña,Bayern Munich,Bundesliga,Mediocentro,MCD,No,178,75,91,34,2720,5,0,2,2,1.2,1.57,1.66,0.35,1.51,0.59,28.03,0.84,68.4,33.03,1.05,0.5,0.0,0.0,0.0,0.0
286,Santiago Morales,26,Brasileña,Valencia,LaLiga,Portero,POR,No,193,93,81,3,201,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.68,16.59,3.23,0.0,1.79,10.98,28.99,75.53
287,Leo Molina,20,Brasileña,Napoli,Serie A,Mediocentro,MC,No,176,74,54,10,840,3,3,0,0,1.1,1.35,0.49,0.78,0.74,0.68,40.83,0.72,80.02,51.79,1.0,0.05,0.0,0.0,0.0,0.0
288,Lucas Cruz,28,Brasileña,Lyon,Ligue 1,Delantero,EI,No,184,77,87,20,1300,0,3,17,4,2.71,0.21,0.38,0.38,0.45,0.01,45.68,0.69,72.25,10.21,0.29,1.16,0.0,0.0,0.0,0.0
289,Pedro Castro,24,Brasileña,Newcastle,Premier,Portero,POR,No,194,90,54,18,1368,10,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.62,10.22,3.78,0.0,3.98,7.33,43.37,12.46
290,Fernando Molina,28,Brasileña,Barcelona,LaLiga,Mediocentro,MC,No,179,73,50,20,1540,1,3,4,1,0.44,1.13,0.22,0.26,0.31,0.56,27.42,0.64,85.94,43.23,1.16,0.55,0.0,0.0,0.0,0.0
291,Marco Molina,28,Brasileña,AC Milan,Serie A,Mediocentro,MCD,No,181,66,57,30,2190,9,0,1,4,1.15,1.38,1.12,1.85,1.88,0.5,38.5,1.86,83.19,35.94,1.62,0.22,0.0,0.0,0.0,0.0
292,Fernando Molina,30,Brasileña,Real Madrid,LaLiga,Mediocentro,MCO,No,170,72,99,37,2257,6,3,5,5,0.98,1.05,0.84,0.09,1.06,0.89,20.21,1.59,69.19,36.31,1.33,0.79,0.0,0.0,0.0,0.0
293,Juan González,35,Brasileña,Manchester City,Premier,Defensa,LD,No,178,79,61,10,820,1,3,2,0,0.45,0.21,0.32,1.56,1.25,0.67,69.65,0.36,71.26,31.81,1.71,0.84,0.0,0.0,0.0,0.0
294,Pedro Ruiz,29,Brasileña,Bayern Munich,Bundesliga,Delantero,EI,Sí,175,71,95,16,1392,1,3,15,10,1.78,1.7,2.75,0.09,0.16,0.36,46.93,0.89,64.95,14.77,0.13,2.06,0.0,0.0,0.0,0.0
295,Leo Fernández,22,Brasileña,Union Berlin,Bundesliga,Mediocentro,MC,No,175,69,83,12,1068,0,3,2,6,0.43,1.93,1.86,1.76,1.34,0.15,56.62,1.62,68.03,53.17,0.74,0.96,0.0,0.0,0.0,0.0
296,Diego Fernández,19,Brasileña,Manchester City,Premier,Mediocentro,MCO,No,182,80,98,8,504,4,2,4,7,0.93,1.37,1.16,1.75,0.7,0.7,37.63,1.83,71.5,34.77,0.43,0.63,0.0,0.0,0.0,0.0
297,Santiago Rodríguez,21,Brasileña,Villarreal,LaLiga,Defensa,DFC,No,193,84,51,23,1518,5,1,0,3,0.15,0.27,0.31,1.43,0.97,1.28,59.87,0.16,81.49,28.71,0.27,0.92,0.0,0.0,0.0,0.0
298,Fernando Ortega,35,Brasileña,Atalanta,Serie A,Defensa,LD,No,177,71,97,32,2720,4,2,3,1,0.03,0.47,0.36,0.72,1.87,2.44,69.01,0.27,64.48,34.94,0.87,0.92,0.0,0.0,0.0,0.0
299,Diego Ortega,21,Brasileña,Borussia Mönchengladbach,Bundesliga,Defensa,DFC,No,189,76,58,7,469,9,3,1,2,0.34,0.37,0.11,0.29,2.57,2.68,64.25,1.71,79.68,31.22,1.45,0.96,0.0,0.0,0.0,0.0
300,Leo Ortega,21,Brasileña,Atlético Madrid,LaLiga,Defensa,LD,No,183,87,87,19,1254,1,3,3,5,0.26,0.12,0.14,1.11,0.88,4.91,64.31,0.07,68.86,23.33,2.07,0.25,0.0,0.0,0.0,0.0
301,Carlos Castro,32,Española,Paris SG,Ligue 1,Defensa,DFC,No,189,74,60,31,1984,1,0,1,5,0.48,0.23,0.33,0.24,0.91,4.05,63.85,0.08,75.77,18.82,1.15,0.71,0.0,0.0,0.0,0.0
302,Gabriel Pérez,34,Española,Valencia,LaLiga,Defensa,DFC,No,184,87,87,35,2380,5,3,0,5,0.21,0.32,0.73,1.02,1.5,2.63,87.62,0.35,62.31,38.41,2.85,0.41,0.0,0.0,0.0,0.0
303,Alejandro Ramos,20,Española,Paris SG,Ligue 1,Portero,POR,No,196,77,54,5,380,6,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.61,14.98,2.07,0.0,2.94,12.74,35.78,57.56
304,Enzo Rodríguez,21,Española,Borussia Mönchengladbach,Bundesliga,Mediocentro,MCD,No,184,69,63,17,1326,3,1,5,4,0.57,1.5,1.4,1.68,1.02,0.8,22.27,1.29,82.65,38.8,1.69,0.33,0.0,0.0,0.0,0.0
305,Daniel Castro,20,Española,Freiburg,Bundesliga,Mediocentro,MC,No,176,75,59,4,336,5,0,5,7,0.84,1.8,1.57,0.15,0.86,0.4,39.73,0.79,76.68,58.12,0.82,0.37,0.0,0.0,0.0,0.0
306,Carlos Ortega,19,Española,Valencia,LaLiga,Defensa,DFC,No,181,73,78,31,2728,4,2,3,0,0.23,0.31,0.3,2.8,0.26,0.78,81.43,0.51,74.81,23.11,1.47,0.23,0.0,0.0,0.0,0.0
307,Enzo López,36,Española,Roma,Serie A,Portero,POR,No,195,77,59,18,1098,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98,13.09,3.62,0.0,2.99,3.12,36.52,53.05
308,Santiago Cruz,30,Española,Sevilla,LaLiga,Delantero,ED,No,170,77,66,9,549,7,1,6,3,2.8,0.87,1.78,0.85,0.7,0.69,46.77,0.78,67.85,19.9,0.91,2.2,0.0,0.0,0.0,0.0
309,Nicolás Molina,26,Española,Monaco,Ligue 1,Mediocentro,MC,No,176,66,83,17,1530,0,0,3,0,0.08,1.16,1.46,2.0,1.14,0.21,27.77,1.55,83.93,50.07,1.87,0.44,0.0,0.0,0.0,0.0
310,Luis Ruiz,31,Española,Atalanta,Serie A,Defensa,DFC,No,179,88,85,20,1200,8,3,0,5,0.33,0.4,0.49,0.06,2.74,1.06,62.35,0.52,61.97,27.53,0.69,0.53,0.0,0.0,0.0,0.0
311,Daniel González,22,Española,Sevilla,LaLiga,Defensa,LD,No,195,85,74,35,2800,9,3,3,0,0.46,0.37,0.37,2.52,2.36,0.58,67.4,1.41,78.0,35.7,0.16,0.84,0.0,0.0,0.0,0.0
312,Pedro Ortega,24,Española,Barcelona,LaLiga,Mediocentro,MCD,No,184,76,82,26,1976,2,1,4,3,0.27,1.43,1.83,0.26,0.33,0.22,54.32,0.33,89.18,42.32,1.47,0.29,0.0,0.0,0.0,0.0
313,Lucas Fernández,28,Española,Inter,Serie A,Delantero,DC,No,173,79,65,15,1185,1,2,9,4,2.11,0.99,1.12,0.47,0.31,0.07,43.28,0.57,66.62,26.34,0.85,0.47,0.0,0.0,0.0,0.0
314,Carlos Ruiz,29,Española,Monaco,Ligue 1,Mediocentro,MC,No,179,79,88,32,2400,8,0,2,2,0.92,1.13,0.17,1.38,0.86,0.99,28.7,1.36,70.5,55.23,1.7,0.03,0.0,0.0,0.0,0.0
315,Miguel Sánchez,24,Española,Napoli,Serie A,Portero,POR,No,186,90,69,11,770,7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.62,14.15,4.29,0.0,1.95,12.0,33.16,37.67
316,Diego Rodríguez,28,Española,Newcastle,Premier,Mediocentro,MCO,No,172,74,61,33,2112,9,2,0,0,1.08,0.36,0.88,1.22,0.82,0.45,54.76,0.04,82.61,31.35,0.54,0.04,0.0,0.0,0.0,0.0
317,Santiago Alvarez,19,Española,Lens,Ligue 1,Mediocentro,MC,No,173,65,55,31,2201,6,2,4,3,0.21,1.27,0.53,0.33,1.03,0.44,54.83,0.52,69.59,54.36,0.26,0.26,0.0,0.0,0.0,0.0
318,Nicolás Ortega,35,Española,Marseille,Ligue 1,Defensa,LI,No,179,84,96,33,2079,9,3,0,2,0.38,0.17,0.56,1.58,2.14,4.38,65.2,0.64,69.5,37.23,0.31,0.02,0.0,0.0,0.0,0.0
319,Lucas Fernández,22,Española,Real Madrid,LaLiga,Defensa,LD,No,182,74,60,11,748,4,0,0,0,0.16,0.01,0.53,3.0,2.31,4.74,86.96,1.01,83.53,20.68,2.76,0.21,0.0,0.0,0.0,0.0
320,Mateo Vega,24,Española,Villarreal,LaLiga,Defensa,DFC,No,176,88,88,32,2112,2,0,3,0,0.15,0.2,0.39,2.42,0.67,0.33,61.74,0.44,62.38,27.84,2.26,0.5,0.0,0.0,0.0,0.0
321,Rafael González,36,Española,Juventus,Serie A,Mediocentro,MCD,No,173,65,57,24,2064,8,0,2,5,0.5,1.33,0.61,0.44,0.92,0.36,59.81,0.59,77.34,33.74,1.17,0.35,0.0,0.0,0.0,0.0
322,Pedro Sánchez,34,Española,Paris SG,Ligue 1,Mediocentro,MC,No,175,78,91,15,1125,8,0,0,2,0.35,0.71,0.9,1.19,0.36,0.65,56.82,0.99,80.45,45.89,0.65,0.99,0.0,0.0,0.0,0.0
323,Pedro Ramos,18,Española,Liverpool,Premier,Delantero,EI,No,187,70,62,33,2409,7,2,19,2,1.89,0.05,2.62,0.65,0.15,0.3,37.35,0.88,84.24,29.42,0.77,1.77,0.0,0.0,0.0,0.0
324,Pedro Fernández,26,Española,Paris SG,Ligue 1,Defensa,DFC,No,186,77,98,32,2144,3,2,1,5,0.29,0.03,0.68,2.74,1.06,2.28,75.99,0.1,82.7,17.69,1.72,0.13,0.0,0.0,0.0,0.0
325,Nicolás Suárez,32,Española,Monaco,Ligue 1,Mediocentro,MCO,No,181,77,89,0,0,7,2,1,0,0.97,1.74,0.01,0.37,0.17,0.4,33.12,0.86,79.83,40.02,0.44,0.03,0.0,0.0,0.0,0.0
326,Mateo Cruz,30,Española,AC Milan,Serie A,Delantero,DC,No,190,84,85,15,1140,10,2,9,2,1.19,0.51,0.9,0.68,0.84,0.68,25.29,0.76,74.67,21.99,0.4,2.52,0.0,0.0,0.0,0.0
327,Carlos Torres,31,Española,Barcelona,LaLiga,Delantero,ED,No,178,80,50,10,740,0,2,19,5,2.63,1.33,0.4,0.31,0.74,0.99,23.08,0.79,63.96,20.62,0.78,0.82,0.0,0.0,0.0,0.0
328,Alejandro González,33,Española,Borussia Dortmund,Bundesliga,Mediocentro,MCD,No,184,65,58,2,126,3,1,1,7,1.13,0.56,0.95,0.42,0.58,0.57,33.73,1.81,85.57,32.26,0.49,0.44,0.0,0.0,0.0,0.0
329,Santiago Cruz,19,Española,Roma,Serie A,Defensa,LD,No,175,90,57,36,2808,3,2,1,3,0.23,0.33,0.9,2.22,0.42,1.25,57.13,0.03,61.51,28.78,1.06,0.59,0.0,0.0,0.0,0.0
330,Lucas Castro,36,Española,Chelsea,Premier,Defensa,LD,No,180,79,51,0,0,1,2,1,5,0.17,0.32,0.51,2.68,1.68,3.94,55.82,1.34,79.77,37.57,2.01,0.23,0.0,0.0,0.0,0.0
331,Gabriel Rodríguez,20,Española,Manchester United,Premier,Mediocentro,MCD,No,170,67,59,9,774,9,1,4,0,0.3,0.94,0.02,1.54,0.99,0.85,48.15,1.03,69.38,55.18,0.96,0.81,0.0,0.0,0.0,0.0
332,Diego Vega,20,Española,Freiburg,Bundesliga,Mediocentro,MCO,No,183,65,56,7,504,0,2,4,3,0.34,1.34,0.44,1.46,0.94,0.79,43.49,0.14,77.68,52.0,1.16,0.18,0.0,0.0,0.0,0.0
333,Daniel Rodríguez,35,Española,Manchester United,Premier,Mediocentro,MCD,No,183,69,92,31,2232,2,1,4,6,0.83,0.47,0.14,0.98,1.75,0.24,45.55,0.69,66.15,35.17,2.0,0.21,0.0,0.0,0.0,0.0
